3,37
5,37
7,37
9,37
11,37
13,37
15,37
17,37
19,37
21,37
23,37
25,37
27,37
29,37
31,37
33,37
35,37
37,37
39,37
1,39
3,39
5,39
7,39
9,39
11,39
13,39
15,39
17,39
19,39
21,39
23,39
25,39
27,39
29,39
31,39
33,39
35,39
37,39
3,4
27,20
38,23
1,38
5,8
36,33
31,16
34,23
29,18
6,9
33,8
8,5
31,26
34,21
14,23
18,21
15,16
7,26
10,17
30,29
29,34
35,30
3,36
11,34
20,13
7,6
17,12
16,9
15,28
27,16
18,15
36,27
35,10
36,29
32,23
18,19
20,17
10,3
12,21
14,13
6,7
8,1
17,16
0,5
16,21
32,21
28,23
25,24
9,6
29,10
30,15
3,34
23,2
19,30
25,28
3,22
29,24
0,23
8,21
14,25
23,20
22,17
27,14
38,25
33,28
22,5
6,13
29,12
1,12
30,31
20,27
23,4
32,5
0,15
9,30
21,10
4,25
29,26
34,17
18,1
32,13
35,22
14,9
23,6
25,4
26,9
30,11
35,38
4,19
23,32
27,8
35,36
17,14
12,33
1,30
5,32
14,35
31,36
0,11
12,7
37,6
32,29
16,17
5,22
36,19
37,12
34,31
19,2
28,1
2,29
6,27
12,1
16,19
18,5
17,6
14,15
1,2
14,21
27,32
35,4
27,6
9,26
2,17
17,2
7,30
30,5
35,2
9,24
27,36
9,8
15,32
37,32
8,33
24,31
8,3
13,0
13,38
3,10
28,25
3,14
29,36
36,7
14,3
11,6
19,38
21,32
30,21
2,19
26,21
9,28
32,37
4,21
11,12
27,26
26,33
3,0
19,4
25,14
31,14
22,19
24,9
21,8
22,23
25,12
16,33
26,35
7,14
4,17
34,13
19,24
31,20
12,31
13,8
32,7
9,12
37,34
32,25
4,7
15,38
16,37
12,25
15,12
2,35
6,23
22,1
8,15
37,14
20,31
12,11
6,17
13,36
26,27
10,21
34,25
10,19
30,9
0,31
38,11
15,22
33,16
4,13
2,21
9,4
33,0
30,3
14,7
17,32
33,34
36,11
13,2
34,11
21,28
11,16
9,38
32,31
28,11
17,26
21,6
24,13
32,1
7,18
21,14
16,25
20,7
32,27
37,26
31,2
8,37
12,19
16,1
20,9
24,29
29,38
21,26
20,25
14,11
7,34
1,28
11,38
11,32
17,28
9,16
8,29
5,2
28,5
21,22
25,16
0,3
33,20
29,0
37,38
1,34
23,14
14,19
34,19
18,23
23,30
17,34
18,13
12,29
16,5
13,20
26,19
20,23
18,35
4,15
22,11
38,21
28,13
34,27
38,1
29,6
1,24
6,11
32,15
17,0
5,0
38,17
0,21
35,14
26,15
13,28
31,18
17,30
26,29
22,37
16,11
2,9
7,36
25,22
4,31
1,6
18,29
22,31
4,11
10,5
22,35
12,9
7,24
37,36
24,37
19,12
32,35
3,32
6,21
19,28
32,3
16,7
24,27
1,18
18,33
27,10
23,22
26,1
6,5
28,19
6,25
31,6
3,2
32,11
28,35
16,27
5,12
23,0
33,38
2,27
26,7
10,23
27,34
37,30
1,20
14,27
5,16
24,19
13,10
12,17
29,20
8,13
36,1
11,26
14,5
10,25
21,4
5,34
38,3
9,36
23,36
6,37
26,3
36,9
32,33
9,32
6,33
23,26
5,30
7,2
23,18
35,6
25,2
25,36
13,34
specials
39, 39, green, 1, False
